aid,name
61749,LIN HOFFMAN
61750,MILLENNIUM PHARM INC
61751,LORETTA PETERS
61752,B SCHULMAN
61753,KIMBERLYCLARK WORLDWIDE
61754,FISH RICHARDSON P PCPA
61755,JOSEPH STIPOLI
61756,INCYTE CORPORATION INC
61757,JENNIFER ROSENFIELD
61758,KILYK BOWERSOC PLLC
61759,PILLSBURY WINTTHROP LLP
61760,R DIEHL
61761,FAEGRE BENSON LP
61762,C BROWNING
61763,JANKI PARDA
61764,DAVID RIPMAS
61765,MCKAY B ASSOCIATES PC
61766,CARSTENS EE COHOON LLP
61767,JASON RHODES
61768,EDWARD GIESON
61769,STEVE LEBLANC
61770,TREXLER BUUMLSHNELL GIANGIORGI BLACKSTONE MARR LTD
61771,ANDERSON CHEN
61772,OBLON SPIVACK MCCLELLAND MAIER NEUSTADT PC
61773,BLAKELY SOKOLOFF TAYLOR ZAFMN LLP
61774,MARK GOLDSTEIN
61775,SHEPPART MULLIN RICHTER HAMPTON LLP
61776,D KVALE
61777,PATRICK BILIG
61778,WEIS MOY HARRIS PC
61779,MARILYN DOWKINS
61780,SHIMOKAJI I FRITZ LLP
61781,GERALD RODNER
61782,MAURICE GAUTHIER
61783,HARRINGOTN SMITH LLP
61784,ANN PEASU
61785,JOESPH BULOCK
61786,ANTON SKAUGRET
61787,JULIE CHAPPEL
61788,JASON FERROUE
61789,SENNIGER POWERW LEAVITT ROEDEL
61790,WONG CABELLO LUTSCH RUTHEFORD BRUCCULERI LLP
61791,ROBERT BLACKBUR
61792,ANDREW HOLMES
61793,CLINGENIX INC
61794,ELIZABETH GESCHKE
61795,COOPER PLUS DUNHAM LLP
61796,LEHIVE COCKFIELD
61797,TARBET IP
61798,HUNTON WILLAIMS LLP
61799,D STACEY
61800,JANET SHEATH
61801,WILLIAM AUUMLTON
61802,WILLIAM DRISCOLL
61803,WILLIAM MORGAN AND AMERSON PC
61804,POPOVIXH WILES OAPOSCONNELL PA
61805,STAAS HALSET LLP
61806,GALLAGHER AND DAWSEY CO LP
61807,MICHAEL SCHIFFER
61808,STEVEN BONGINI
61809,ROOKS PITTS
61810,RUBEN DELEON
61811,CATHERINE VOORHESS
61812,CHERNOFF VILHAUER MCCLUNG STNEZEL LLP
61813,DANIEL BEERS
61814,CARL FRANK
61815,MATTHEW HOCIRCDULIK
61816,SAMUEL LEE
61817,KARL HEESE
61818,LEONARD PROEHL PLLC
61819,THEDORE MAGEE
61820,HARDING EARLEY FOLLMAR FRAILEY
61821,MICHAEL CAMMARAITA
61822,EJ BROOKS ASSOCIATES PLLC
61823,SIRMA WOLDEMICHAEL
61824,JEFFERY COSTELLIA
61825,JW GIPPLE
61826,BENNET LONGLOTZ
61827,ORUME ROTH
61828,HARRIS WEISS
61829,BURR AND BROWN
61830,ZACHARY HAMILTON
61831,SUITERMIDDOTWEST PC LLO
61832,ROB PADILLA
61833,JACOBSON HOLMAN PPC
61834,CHRISTINA STOCK
61835,STEVE SANTEMA
61836,SILICON LLP
61837,BIRDWELL JANKE DURANDO
61838,JEANNETTE WALDE
61839,KNOBLE OSHIDA DUNLEAVY LLC
61840,CARLOS HENZE
61841,ROBERT STROWBRICH
61842,CLINTON WILKIN
61843,L LING
61844,COLEMAN REAP
61845,WILLIAM MULHOLLAND
61846,STEOHEN ACKERMAN
61847,THOMAS GALLEROS
61848,FREDERIC SINDER
61849,FAY SHARPE MINNICH MCKEE LLP
61850,GRAYCARY LLP
61851,DEAN NAKAMURA
61852,K KONSTAS
61853,CARTER SCHNEDLER MONTLITH
61854,CHARLES WILKIN
61855,FLEIL KEIN GIBBONS GUTMAN BONGINI BIANCO
61856,FS TIERNO
61857,SEAN THURLOW
61858,NIXON PEABODY PC
61859,MARK HAMILL
61860,RUSELL BAUMANN
61861,DONALD KORADICH
61862,LARRY GITLIN
61863,RICHARD BESHA
61864,MCKELLAR STEVENS PLLC
61865,BIRCH KOLASCH STEWART BIRCH LLP
61866,CHERNOFF VILHAUER MCCLUNG STENZELL LLP
61867,ERIC LAMORTE
61868,TROP PRUDER HU PC
61869,CRIAG RODDY
61870,JOSEPH III
61871,TIM ESQ
61872,GESALD HESPOS
61873,TREXLER BUSHNELL GIANGIORGI BLACKSTON MARR LTD
61874,BORDEN LADNER CERVAIS LLP
61875,CHRISTENSEN OAPOSCONNOR JOHNSON LINDNESS PLLC
61876,AIMEE MCVADY
61877,CENTRAL COAST PATENT AGENY INC
61878,FITCH EVEN TABBIN FLANNERY
61879,BANIAK PIME GANNON
61880,LEONARYPROEHL
61881,AMIN ESCHWEILER
61882,KINTA SUZUE
61883,ARDESHIRE TABIBI
61884,BELL COMMUNICATIONS RESEARCH INC
61885,HOWARD ZARGTSKY
61886,WAN EE CHEUNG ESQ
61887,ARMSTRONG KRATZ QUINTOZ HANSON BROOKS LLP
61888,DAVIN STOCKWELL
61889,KNOBLE OSHIDA DUNLEAVY
61890,STAAS HALSEY LLPO
61891,KIMBERLY WEATE
61892,PAUL GOTTLEIB
61893,CARLOS HANZA
61894,KURT LOTHER
61895,MARTIN JORDAN
61896,CHARLES BRADY STRETCH LANG LLP
61897,GRACE BONNER HOWREY SIMON ARNOLD WHITE LLP
61898,DAVID MARSH
61899,LESLIE HORVATH
61900,BUDAK SHUNK FARINE CO LPA
61901,SACCO ASSCIATES PA
61902,KATHERING VIEYRA
61903,PARKER DE STEFANO PC
61904,KNOBBE MAERTENS OLSON BEAR LLP
61905,FISH RICHCARDSON PC
61906,CARL RONALD
61907,REITSING LIN
61908,THOMAS SMITTS
61909,KEVIN SNYDER
61910,GREGORY LAW OFFICE
61911,NUTOOL INC LEGAL DEPARTMENT
61912,NEIL GRAHAM
61913,RAMUN PIZZARRO
61914,THERESA SEAL
61915,JACAOBSON HOMAN PLLC
61916,SEAN ESQ
61917,MCCORMICK PAULDIN HUBER LLP
61918,GAEL ESQ
61919,LARUSSO LOUD KELLY LLP
61920,KEITH BRODIE
61921,POSZ BETHARDS PL
61922,JAMES STUART
61923,KONRAD RAYNES VICTOR LL
61924,ROBERT FREED
61925,RAFFI GOSTANIAN
61926,ANDREW LUDY
61927,CARTER SCHNEDLER MUNTEITH
61928,AARON WAXCER
61929,NAWROCKI ROONEY AND SIVERTSON PA
61930,STEPHEN KOEHANE
61931,PATENT TRADE MARK SERVICES INC
61932,LOUIS CARTER
61933,ERIC HOFFMAN
61934,HAYES SOLOWAY HENNESSEY
61935,ALLEN BATES
61936,JUERGEN KRAUSE POLSTORFF
61937,MCDONNELL BOEHMEN HULBERT BERGHOFF
61938,KEN BOLRIN
61939,W IIL
61940,WILLIAMS FROMMER
61941,JEFF PROEHL
61942,WILDMAN HARROLD ALLEN HARROLD LLP
61943,DILWORLTH BARRESE LLP
61944,OBLON SPIVIAK MCCLELLAND MAIER NEUSTADT PC
61945,ROGER FELDMAN
61946,STEVEN BULTQUIST
61947,J KASTELIC
61948,D ROBITAILLE
61949,RODERICK MACDONALD
61950,D CREAGON
61951,JOSEPH WATERS
61952,NATHAN MACHIN
61953,ARMINA WS
61954,SCHMEISRER OLSEN WATTS
61955,ROSEMARIE KIRWIN
61956,LINDA DRESCHERE
61957,SUGHURUE MION PLLC
61958,MORGAN LEWIS BOCKLIUS LLP
61959,NATHAN AMITIAI
61960,DRAHSION LIMM
61961,SOH LEVINE
61962,TYCO HEALTHCARE GROUP LP
61963,DATBY DARBY
61964,GIFFORD KRASS GROH SPRINKLE ANDERSON GITKOWSKI PC
61965,WILILAM PARKS
61966,JOHN MULGREW
61967,VIDAS ARRETT STEINKRAYS PA
61968,CHAPPIN HUANG LLC
61969,JOHN WOOLDRID
61970,GROEGORY BRADLEY
61971,KATHLEEN ORTIZ
61972,WERNER SCHRODER
61973,RAYMOND DYKE
61974,BROWN MICHALES PC
61975,GIBBONS DEL REO DOLAN GRIFFINGER VECCHIONE
61976,OSHA NOVAK MAY LLP
61977,TREXLER BUSHNEEL GIANGIORGI BLACKSTONE MARR LTD
61978,EAST IP GROUP BIRCH STEWART LLP
61979,OSHA NOVAK MAY LL P
61980,RAJIV PATEL
61981,TIMOTHY LOUIS
61982,PRICE HENNEVELD COOPER DEWITT LITTON
61983,BRIGITTE ECHDS
61984,HESLIN BOTHENBERG FARLEY MESITI PC
61985,JASON FULMER
61986,SCHWARTZ LAW FIRM
61987,TIMOTHY SABOUZ
61988,PIPER RIDNICK LLP
61989,MCCARTHY TETRAULT
61990,MATTHEWS FIRM
61991,BRIJ ARGARWAL
61992,TERRY HOFFMAN
61993,ROBERT HINCHLIFFE
61994,KEVIN SEMBRAT
61995,EUGENE HIRSCKOFF
61996,LAW OFFICES OF WILLIAM J TUCKER
61997,GARY EASTHAM
61998,DARRYL SHORTER
61999,EUGENE LIEBERMAN
62000,BRUNO POLIO
62001,KEADY CICCOZZI OLDS PLLC
62002,LAW OF OFFICE OF DALE B HALLING LLC
62003,COCHRAN FREUND OUNG LLC
62004,TOE ZHENG
62005,KATANE MCMANUS
62006,SCHULTZ ROTH ZABEL LLP
62007,JOHN GARCES
62008,DONALD KORWICH
62009,JOSEEPH LAKS
62010,GERHARD SHIPLEY
62011,MAYER BROWN ROWE MAWL LLP
62012,MICHAEL CAMMARALA
62013,MOSER RITTERSON SHERIDAN LLP
62014,MORRISS OAPOSBRYANT COMPAGNI
62015,WITOLD ZIAR
62016,JAMES BOLCAAK
62017,MCDONNELL BOEHNEN HULBERT BEGHOFF
62018,DAVID RUSCHKE
62019,MOSER PATTERSON SERIDAN
62020,WILLIAM NORAL
62021,WOLTER MORA MAIRE
62022,PAUL LEGGARD
62023,HARNESS DICKEY PLERCE PLC
62024,PANKAJ KHOSLA
62025,DENNIS CAVLETON
62026,MARC WIENER
62027,MICHAEL ESSIEN
62028,ROBERT STAMOS
62029,LUCE FORWARD HAMILITON SCRIPPS
62030,TRASK PC
62031,RAMON PIZORRO
62032,GODFRIED AKORTI
62033,MALCOLM SKOLNICK
62034,JEFFREY BOHENSHELL
62035,JEFFEY SCHIRA
62036,JD ESQ
62037,GORFON REES LLP
62038,MESHKOW GRESHAM PLC
62039,ANTHONY CASSELLA
62040,STINSON MORRISON HECKER LLC
62041,GRRER BURNS CRAIN LTD
62042,JOEL KUCHNERT
62043,JONES DAY LLP
62044,ANDREW CURAN
62045,DORSEY PLUS WHITNEY LLP
62046,CAUTHIER CONNORS
62047,RONALD WANGERAW
62048,PETER LUDWIG
62049,KRIEG DEVAULT LINDY LLP
62050,DICKEBILLIG CZAJA PLLC
62051,GEOFFREY CLARKE
62052,MARSHALL GERSTAIN BORUN LLP
62053,HALLIBURTON ENERGY SERVICES INC
62054,BRITITTE JEFFERY
62055,ARMSTRONS KRATZ QUINTOS HANSON BROOKS LLP
62056,FELIX DAPOSAMBROSIO
62057,SUELTHAUS PC
62058,PIERRE NGUYEN
62059,STEVE WESEMAN
62060,GAUTHIER AND CONNORS
62061,EDBAR JR
62062,HARNESS DICKEY PIERC PLC
62063,LESAVICH HIGHTECH LAW GROUP
62064,WILLLIAM SAPONE
62065,SPENCER FANE BRITT BROWN LLP
62066,FRIJOUF ROST PYLE PA
62067,ARTHUR BEBIEL
62068,DOUGAS ESQ
62069,LINDA BLACKBURN
62070,BILLIE SMITH
62071,Z JUAREZ
62072,M BARKER
62073,RAYMON HARMUTH
62074,STEPHANIE VARNER
62075,PHILLIP WEO
62076,HOLLANDER LAW FIM PLC
62077,JIANG CHYUM IP OFFICE
62078,SINSMORE SHOHL LLP
62079,BLAKELY SOKOLOFF TAYLOR A ZAFMAN
62080,JOESPH GUY
62081,KAREN CROWLEY
62082,LARRY MILEN
62083,GRAY CARY LLP
62084,DAWN HAYES
62085,QUINE INTELLECTUAL PROPERT LAW GROUP
62086,WILLIAM MCCARTHY
62087,CARMINE CUDA
62088,E SCOTT
62089,HEATHER FAN
62090,K REED
62091,DOUG COLLINS
62092,ROBERT BROUILETTE
62093,WILLIAM HELWIG
62094,JOHN SOWELLATTY
62095,KATHERINE MCQUIRE
62096,FENSTER PLUS COMPANY
62097,PAUL BORDEN
62098,CHRISTENSEN OAPOSCONNOR JOHNNSON KINDNESS PLLC
62099,MARK MOLLOY
62100,WOOD PHILIPPS KATZ CLARK MORTIMER
62101,WINSTEAD SECRHIST MINICK PC
62102,C LACINA
62103,DENNIS SULL
62104,DAVID LOCKBECK
62105,WARREN COMSFOCK
62106,BEUSSE WOLTER
62107,STEPHEN ACKERAMAN
62108,GEROGE PAPPAS
62109,J OXENHAM
62110,BAKER BOTTS 1LP
62111,PRIEST GOLDSTEINPLLC
62112,RAYTHEON COMPANY
62113,NOEL ESQ
62114,ERIC WEBOSTAD
62115,INTELLECTUAL PROPERTY PROPERTY LAW GROUP LLP
62116,JAMIE FALK
62117,MILTON ESQ
62118,MERGAN FINNEGAN LLP
62119,INGKIT LAU
62120,MICHAEL SACLISE
62121,PAUL INSTITUT
62122,LAUARENCE GREENBERG
62123,PROCTOR GAMBLE COMPANY
62124,BLARKELYSOKOLOFF TAYLOR ZAFMAN LLP
62125,OWEN III
62126,BILL PANAGAS
62127,DONNA WARD
62128,MARY MERCHANT
62129,LARKIN HOFFMAN DALY AND LINDGRON LTD
62130,DEBORAH VANGENHOFF
62131,PEARNEN GORDON LLP
62132,CHRISITE PARKER HALE LLP
62133,LEONARD PLUS PROEHL PLLC
62134,FULWIDER PATTON LEE UTECHT LTD
62135,ANTHONY JAY
62136,RABIN BERDO LLP
62137,KAW SIMONS
62138,MARVIN BRESSLER
62139,JOHN GRIFFITHS
62140,PARSON BEHLE LATIMER
62141,HISASHI WATA
62142,CHRISTINE MEIS
62143,CHARLES LAW
62144,LAURENCE CREENBERG
62145,ARENT FOX KINTNER POLTKIN KAHN PLLC
62146,DICKSTEIN SHAPIRO MORIN OSHINKSY
62147,SHIGEHARU FURUK
62148,MCNEES WALLAE NURICK LLC
62149,NEILS HAUN
62150,GELNN JR
62151,ROSSELL BAUMANN
62152,MILLEN WHTIE ZELANO BRANIGAN PC
62153,OLIFF BERRIEDGE PLC
62154,JOHNSON ASSOC
62155,OVAL COGLAR ESQ
62156,MICHAEL PRITZKOU
62157,WODD HERRON EVANS LLP
62158,FITCH EVEN TABIN FANNERY GREG DZIEGIELEWSKI
62159,ERIC FRANKLIN
62160,LAUREL BERNSTEIN
62161,DAVID KASHMAN
62162,DILLON UDELL LLP
62163,DONALD WEDDING
62164,MARSHALL GERSTEIN BORUNN LLP
62165,WALTER TENEZA
62166,LIBBY ESQ
62167,GENE SCOTTMDASHPATENT LAW VENTURE GROUP
62168,CLIFF MCCANN
62169,HUSH EPPENBERGER LLC
62170,TOP PRUNER HU PC
62171,DAVID DAWES
62172,WILLIAM BIRDWELL
62173,MICK ESQ
62174,WOODARD EMHARTDT MORIARTY MCNETT HENRY LLP
62175,GOLDENAPOSS M I
62176,THE LAW OFFICES OF RANDALL T ERICKSON PC
62177,JAMES CRIHENDEN
62178,GWILYM ESQ
62179,LAW OFFICE OF ALAN WC
62180,JEAN NASSER
62181,C JUNKIN
62182,JOHN BLACK
62183,RAYSMAN BROWN
62184,WILLAM ANDES
62185,ROY AGENT
62186,HERBERT BURKHARD
62187,CHAD BILLINGS
62188,GODFRIED AKORII
62189,JOGN TOLOMEI
62190,DOVE NOROSIMHON
62191,JAMES G OAPOSNEILL KLEIN OAPOSNEILL SINGH LLP
62192,INTERNATIONAL PROPERTY SOLUTIONS INCORPORATED
62193,T RITX
62194,WILLIAM BETHURUM
62195,CARL HOLTON
62196,SEYWARTH SHAW LLP
62197,PAULEY PETERSEN ERICSON
62198,JIN DECESARE
62199,KNOBBE MARTENS OSLON BEAR LLP
62200,RAMAN DEWAN
62201,LISA NORRIS
62202,ATHERSYS INC
62203,SMITH BRANDENBURG PLUS NOVAK
62204,ANNE CRAIG
62205,NICOLA ESQ
62206,SUDHIR DESMUKH
62207,ANTHONY VENTURINO
62208,HASSE GUTTAG NESBITT
62209,DEANA ARNOLD
62210,HULSEY GRETHER PLUS FORTKORT LLP
62211,PAUL MENDONSA
62212,MARILYN S DAWKINS IBM
62213,STEPHEN MARPER
62214,LOWE HAUPTMAN GIMAN BERNER LLP
62215,MADAN MOSSMAN SIRAM PC
62216,ANTHONY VELLA
62217,PHILIP MAGARRIGLE
62218,DANIEL MCKINLEY
62219,DAVIDSON DAVIDSON KOPPEL LLC
62220,MIDDLETON AND REUTLINGER
62221,GEORGE JAKOBSCHE
62222,MOLLIE LETTANG
62223,IPLO INTELLECTUAL PROPERTY LAW OFFICE
62224,DANIEL ABOLES
62225,GOLD STEIN LAW OFFICES PC
62226,ROBERT THEUERKAUF
62227,J SHIMAZAKI
62228,ANTONELLI TERRV STOUT KRAUS LLP
62229,ADDEX INC
62230,MARCIA KELBON
62231,LESLIE LEEUVEN
62232,VIRQINIA BENNETT
62233,CLARE HARTMELE
62234,AMOREW CURTIN
62235,RAUL HASHIM
62236,JOESEPH ESQ
62237,CHRISTOPHER CIANCIOLO
62238,MARK MCSWAIN
62239,CMK WATTS
62240,JOESPH LAKS
62241,THE LAW OFFICE OF THOMAS R FITZGERALD
62242,HOFFMAN WARNICK DAPOSALESSANDO LLC
62243,MICHAEL RYAN
62244,VARNDELL VARNDELL LLC
62245,RONALD SENDLER
62246,ROSEMARY MIONO
62247,GEORGE R NIMMER ATTORNEY AT LAW
62248,HARRY LUPULOFF
62249,AKERNAN SENTERFITT
62250,MICHEAL SCALISE
62251,GABRIELLE HIGGINS
62252,GARY HAMILTON
62253,DONALD BANR
62254,ALTERA GROUP LLC
62255,SHIGEHARA FURUKAWA
62256,SUGHRUE MION ZINN MACPEAK SEAS PLLS
62257,MICHAEL BEST FRIDRICH LLP
62258,MICHAEL STRIKE
62259,THOMAS C
62260,PILLSBURY WINTHORP LLP
62261,JACK SCHWARTZ ASSOCS
62262,DENNISON SCHULTZ DAUGHERTY MACDONALD
62263,STEVEN PAYNE
62264,BRIGITTE ECHOCS
62265,THOMAS KAVDEN HORSTEMEYER RISLEY LLP
62266,JAMES RAY ASSOICATES
62267,DAVID MOORE
62268,KLAAS LAW OAPOSMEARA AND MALKIN PC
62269,FREDRICK KALIFMAN INC
62270,DENNIS SULLIVAR
62271,TREUT KEISLING
62272,E ALWORTH
62273,WOMBLE CARLYLE SANDRIDGE RICE PPLC
62274,RENEE ESQ
62275,JEFFREY BERKOWITZ
62276,CLIFFORD KRASS GROH SPRINKLE ANDERSON CITKOWSKI PC
62277,NIXON VAACUTENDERHYE PC
62278,COI CERAMICS INC
62279,HARLEY SNYDER SENFT COHEN LLC
62280,CLYDE JR
62281,BROWN RUDNICK BERLACK ISRAEIS LLP
62282,MORGAN FINNEGAN LP
62283,CARSTENAPOSS EE CAHOON LLP
62284,HESLIN ROTHRNBERG FARLEY MESITI PC
62285,JEFFREY KRAFT
62286,MILRON WYRICK
62287,FLETCHER ODER PC
62288,SHERNWELL GREGORY COURTNEY LLP
62289,DICKSTEIN SHAPIRO MORTIN OSHINSKY LLP
62290,ROBERT SAXON
62291,THOMAS KAYDEN HORSTEMEYER RISELY LLP
62292,HAROLD WEBER
62293,BUCKLEY MASCHOFF AND TALWALKAR LLC
62294,OBLON SPIVAK MCCLELLAND MAIR NEUSTADT PC
62295,LOUIS ORTIZ
62296,MARK GALLS
62297,MATTHEW GRUMBLING
62298,CRAIG POPALIS
62299,W SWINDELL
62300,SHERMAN PENNIA
62301,MASON GRUSS
62302,ANTHONY BOTTION
62303,KATTEN ROSENMAN
62304,MUSERLAIN LUCAS MERCANTI
62305,PATREA ESQ
62306,RANKIN HILL FORTER CLARK LLP
62307,JAQUELINE LARSON
62308,DOUGLAS MURDOCK
62309,JEFFREY CHAPP
62310,MARK SOOLOY
62311,GAOVERSCORE PRINCE
62312,ANNE JOHNSON
62313,VOPLE AND KOENIG PC
62314,STEPHEN AUTEN
62315,SUZAN HIXON
62316,ANDRUS SCEALES STARKE SAWALL LLC
62317,SHAPRIO COHEN
62318,STEPHEN BEUERLE
62319,FAY SHARPE FAGAN MINNICH MCKEEM LLP
62320,CARLOS HANZ
62321,RETTNER OTTO BOISSELLE SKLAR
62322,LENKENS GILCHRIST
62323,MADAN MOSSMAN SRIFAM PC
62324,ALAN GORDAN
62325,NOVAK DRUEE LLP
62326,MICHAEL KING
62327,THE KENEALY LAW OFFICE LLC
62328,HENRY REYNOLDS
62329,TOWNSENT AND TOWNSEND AND CREW LLP
62330,DAVID NIXON
62331,PAUL A BECK AND ASSOCIATES
62332,JAME MURPHY
62333,PRIEST GOLDSTEIN PLC
62334,DONALD KELLY
62335,STEVEN ARTERBERRY
62336,JOSHUA MATHER
62337,ARMSTONG KRATZ QUINTOS HANSON BROOKS LLP
62338,ERIK HEELS
62339,RICHARD MARTIN
62340,ELLOW JACKET INDUSTRIES
62341,THOMAS BERGERT
62342,GIUSEPPE GIORDANO
62343,ALAN CSANTOS
62344,CHRISTOPHER CRECARKE
62345,ROBERT A VAN SOMEREN PC
62346,CRAWFORD MAUUMLNU PLLC
62347,F FASSE
62348,J DAINOW
62349,RAMON DIZZARO
62350,FARJAMI AND FARJAMI LLP
62351,GLENN PC
62352,JAIME O
62353,GUY GOSNELL
62354,PAUL KUDIRKA
62355,JONES DAYU
62356,DONALD HENDRICKS
62357,FLETCHER ODAR PC
62358,BRIGITTE L JEFFERY JOHN RYBERG
62359,LOUIS J PERCELLO AND DILWORTH BARRESE LLP
62360,BANES THORNBURG
62361,ALBRT HALLUIN
62362,GORDAN KESSLER
62363,ROBERT NICK
62364,MAYMANAT AFSHAR
62365,BRAIN BOLAM
62366,DENISE EVERETT
62367,WOOD PHILLIPS KATZ CLARK MORITMER
62368,MORGAN LEWIS BROKIUS LLP
62369,PHILIP JOHNSON
62370,LINDA EVANS
62371,JOESPH GRUNKEMEYER
62372,VINCE LIPTAK
62373,ELIE GENDLOFF
62374,PATTERSON THUENTE SKAAR CRISTENSEN PA
62375,FOLEY LARBNER LLP
62376,BOZICIEVIC FIELD FRANCIS LLP
62377,UAN CHAO
62378,KAREN MESSICK
62379,DIANE MASON
62380,W MULLER
62381,KANRAD RAYNES VICTOR LLP
62382,JUDITH SZEPESI
62383,SUITER WEST PCLLO
62384,EDGER JR
62385,JC PATENT
62386,EDWARD S ANGELL LLP
62387,DENNIS SKARVAN
62388,TOPEMCKAY ASSCOIATES
62389,DANA REWALDT
62390,GONDON FISH
62391,ARTHUR BENIEL
62392,MCNEES WALLACE NURICK LL
62393,GODFRIED AKROLLI
62394,WEATHERLY ASSOCIATES LLC
62395,JOHN W RYAN DECHERT LLP
62396,BACON AND THOMAS PLLC
62397,COWAN LIEBOWITZ
62398,TIMOTHY ELISE
62399,MENDELSOHN ASSOCS
62400,SILICAN EDGE LAW GROUP LLP
62401,DORSEY WHITNEY INC
62402,JAMES PHILIPS
62403,MICHAEL PHD
62404,TOWSEND AND TOWSEND CREW LLP
62405,JEAN BANKLEY
62406,JOSEPH MAYO
62407,PHILIP BERESTECKI
62408,JOHN OPRIMEBANION
62409,WILLIAM CHERVANAK
62410,TECHNOLOGY PATENTS LISENSING INC
62411,LISA TOM
62412,PEDRO ESQ
62413,HOLLAND PLUS KNIGHT
62414,I ZBOROWSKY
62415,PHIL VIRGU
62416,CATHERINE BISHOP
62417,W SKEER
62418,MEYERTONS HOOD KIVLIN KOWART GOETZEL PC
62419,WILLIAM NASH
62420,JAY BEALE
62421,ROBERTS MERCANTI
62422,STEVEN LENDARIS
62423,SONNENSCHEIN NATH ROSNETHAL LLP
62424,VICTORIA NICHOLSON
62425,SCHWEGMEN LUNDBERG WOESNER KLUTH PA
62426,GLENN OHLSON
62427,SHIJYU GLOBAL IP COUNSELORS LLP
62428,ALICE BREWER
62429,RAMON PIZAARO
62430,ROBERT RISPOLI
62431,PETE SCRARBOSSA
62432,OVAL ESQ
62433,ARMSTRONG KRATZ QUINTOS MANSON BROOKS LLP
62434,THOMAS HENNEN
62435,JAMES SKARICH
62436,GAETANO MACCARON
62437,IPLO
62438,JONATHAN CUTLER
62439,TO COCA
62440,MITCH LUKIN
62441,WOLF BLOCK SCHORR AND SOLISCOHEN
62442,LEYDIG VOIT MAYER INC
62443,MYERS BIEGEL SIBLEY SAJOVE PA
62444,JOHN FISHER
62445,MICHAEL KRULL
62446,HOWARD NATTER NATTER NATTER
62447,STEUBLING MCGUINNESS MANARAS LLP
62448,STEPHEN URIATE
62449,TIMOTHY ROLLER
62450,PATTERSON BELKNAP
62451,GAIL ZARICH
62452,MERCHANT GOULD LLP
62453,ARMSTRONG QUINTOS KRATZ HANSON BROOKS LLP
62454,INTERGRAL PATENT ASSOCIATES
62455,JOHN PENNINGTON
62456,LUMEN IPS
62457,RON JACOBS
62458,MCDERMOTT WILL PERRY
62459,GODIFLED AKORJT
62460,KIRSTINA BIEKERBRADY
62461,MAGAN ESQ
62462,MICHELLE TEMPLE
62463,JULIE GLAZER
62464,FARLEY MESITI PC
62465,JEFFERY HSI
62466,VICTOR KING
62467,JOSEPH GLL
62468,BRYAN OPALKO
62469,D TUCK
62470,DANN DORFMAN HERRRELL AND KELLMAN PC
62471,KRISTIN HIIBNER
62472,HINKLE PLUS OAPOSBRADOVICH LLC
62473,GARY BROOKS
62474,JEFFRREY MOY
62475,DANIEL DORSEY
62476,CHRIST TUCKER PATENT AGENT
62477,MICHAEL MEEHAN
62478,DAVID MIXON
62479,EUGENE STEPHENS ASSOC
62480,LEIGHTON CHON
62481,STEVEN MCCARTHY
62482,E OLDHAM
62483,BRPLEGAL SERVICES
62484,MACMILLAN SOBANSKI TODO
62485,GIFFORD KRASS GROH SPRINKLE ANDERSON CITKOWSKI PPC
62486,ROY ROSER
62487,FREDERICK HANDREN
62488,H PE
62489,BROWN RAYSMAN MILLSTEIN
62490,J MILTON
62491,THIEN NUGYEN
62492,NEIL MOTTHEW
62493,COULTER JR
62494,GEORGE KOBLER
62495,MEYERTONS HOOD KIVLIN KOWETT GOETZEL PC
62496,RANDALL MURPHY
62497,ROBERT POTTER
62498,STEPHAN SHEAR
62499,WARN HOFTMANN MILLER LALONE PC
62500,JOSEPH KUO
62501,LAURENCE GREENL
62502,LUIZ ORTIZ
62503,JOHN ELDRIDGE
62504,WILLIAM OUNGBLOOD
62505,NUTTER MCCLENNON FISH
62506,MICHAEL MASSE
62507,MATTINGLEY STANGER MALUR PC
62508,SYNNESTVEDT LECHNER LLC
62509,RALPH DEAN
62510,MOLLIE LETTUNG
62511,FRED GIBB
62512,RENEACUTEE POLOZOTTO
62513,MATHEW GAFFNEY
62514,ERIC JORGENSON
62515,TRUEMAN DENNY
62516,BURGEES BEREZNAK LLP
62517,JOHN PANIAQUAS
62518,PAUL SERBINOWSKI
62519,EPSTEIN DRANGE BAZERMAN JAMES LLP
62520,RIMNA MITELMAN
62521,AKIN GUMP STRAUSS ET AL
62522,ROBIN GRAY
62523,MARGARET CHAPPULS
62524,LUEDEKA NESLY GRAHAM PC
62525,DICKSTEIN SHAPIRO MORIN OSHINSKY LTD
62526,MICHAEL SAYMOUR
62527,MARC PHILLIPS
62528,KIRSTEN CAVERLY
62529,MORRISO FOERSTER LLP
62530,REED HEIMBECHER
62531,CAPSTONE LAW GROUP LLP
62532,STEVEN FREELAND
62533,JOHN P OAPOSBANION
62534,BOTKIN HALL
62535,STEINBERG RASKIN PC GRANT E POLLACK
62536,EDWARD M LIVINGSTON PA
62537,RHONA MILLER
62538,IVER ELRIFI
62539,HALDEN MORRIS
62540,RAYMONDDY CHAN DAVID AND RAYMOND PATENT GROUP
62541,ANDERSON MORISHTA LLC
62542,MACPHAIL LAW FIRM
62543,DONALD MACPHAIL
62544,CHRISTOPHER DALY
62545,LOWE HAUPTMAN GILLMAN BERNER LLP
62546,DALE CARSON
62547,MOHAMMAD RAHMAN
62548,RONALD DAPOSALESSNDRO
